rank,company_id,company_name,year,return_on_equity_pct,roe_score,net_profit_margin_pct,npm_score,debt_to_equity,de_score,revenue_cagr_5yr,growth_score,interest_coverage,icr_score,composite_score,quality_rating
7,ATGL,Adani Total Gas Ltd,2021,23.94002068252327,25,27.299528301886795,20,0.27352637021716647,20,,0,18.35,15,80,Excellent
7,BAJAJ-AUTO,Bajaj Auto Ltd,2018,20.656058751529986,25,16.735422451408173,15,0.005924112607099143,20,4.712870280520165,5,6250.0,15,80,Excellent
7,BAJFINANCE,Bajaj Finance Ltd,2024,16.648042118359964,20,26.287928399912687,20,3.7351013213829014,5,24.352642739542006,20,2689.1666666666665,15,80,Excellent
7,BEL,Bharat Electronics Ltd,2018,4616.129032258064,25,13.758292471877704,15,1.5483870967741935,10,10.641985771580508,15,372.5,15,80,Excellent
7,BOSCHLTD,Bosch Ltd,2024,19.547809703250117,20,14.886112273569676,15,0.0024336630554247134,20,6.717165240230294,10,71.7843137254902,15,80,Excellent
7,BRITANNIA,Britannia Industries Ltd,2021,52.17023675310034,25,14.091047503045068,15,0.5980834272829764,15,9.362340796469915,10,25.423423423423422,15,80,Excellent
7,BRITANNIA,Britannia Industries Ltd,2022,59.26505082095387,25,10.724391624221845,15,0.9698983580922595,15,9.319392415225236,10,16.82638888888889,15,80,Excellent
7,BRITANNIA,Britannia Industries Ltd,2024,66.47975077881621,25,12.725863199952292,15,0.8579439252336448,15,8.690023727476138,10,20.597560975609756,15,80,Excellent
7,CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,2022,18.302319653326535,20,21.225857311785575,20,5.87764465969921,5,16.672223519677342,20,35.17857142857143,15,80,Excellent
7,CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,2023,18.576606719643106,20,20.684570009313877,20,6.786421302105117,5,18.30709988146173,20,16.581818181818182,15,80,Excellent
7,COALINDIA,Coal India Ltd,2013,35.80623865324311,25,25.41030408620412,20,0.026922759531275788,20,,0,5.740630712979891,15,80,Excellent
7,COALINDIA,Coal India Ltd,2014,35.63814734459013,25,21.402673917969636,20,0.0041977171964908975,20,,0,7.374389733575115,15,80,Excellent
7,COALINDIA,Coal India Ltd,2021,34.78284681526918,25,14.109257325661476,15,0.16112602004490936,20,2.9460281504197328,5,19.085783003741316,15,80,Excellent
7,DABUR,Dabur India Ltd,2018,23.79950928846828,25,17.586117586117584,15,0.16438836312653346,20,4.691708009656703,5,36.0,15,80,Excellent
7,DABUR,Dabur India Ltd,2019,25.67471590909091,25,16.981796829125074,15,0.12411221590909091,20,3.8246796218349033,5,32.7,15,80,Excellent
7,DABUR,Dabur India Ltd,2020,21.91946715107478,25,16.672423719055843,15,0.07901907356948229,20,2.185845018699095,5,39.94,15,80,Excellent
7,DABUR,Dabur India Ltd,2021,22.116388308977037,25,17.72641706755909,15,0.06641440501043841,20,4.21106361296264,5,75.06451612903226,15,80,Excellent
7,DABUR,Dabur India Ltd,2023,18.956870611835505,20,14.752818733738074,15,0.13083695531037556,20,8.347751250887736,10,33.42307692307692,15,80,Excellent
7,DABUR,Dabur India Ltd,2024,17.477320980505695,20,14.600128990648178,15,0.1690793283149971,20,7.814065037783324,10,23.241935483870968,15,80,Excellent
7,DIVISLAB,Divis Laboratories Ltd,2013,24.070371851259495,25,28.065268065268068,20,0.013194722111155539,20,,0,287.0,15,80,Excellent
7,DIVISLAB,Divis Laboratories Ltd,2014,26.07962213225371,25,30.529225908372826,20,0.006072874493927126,20,,0,362.0,15,80,Excellent
7,DIVISLAB,Divis Laboratories Ltd,2015,24.37070938215103,25,27.351524879614768,20,0.007723112128146453,20,,0,403.6666666666667,15,80,Excellent
7,DIVISLAB,Divis Laboratories Ltd,2016,26.22874446773818,25,29.81991525423729,20,0.009783368273934312,20,,0,303.2,15,80,Excellent
7,DMART,Avenue Supermarts Ltd,2019,16.144621442634687,20,4.508872781804548,5,0.12529085376767496,20,33.68025160547021,20,35.765957446808514,15,80,Excellent
7,EICHERMOT,Eicher Motors Ltd,2016,36.627429509991785,25,21.675036449052325,20,0.006296194908294552,20,,0,1008.0,15,80,Excellent
7,GODREJCP,Godrej Consumer Products Ltd,2018,26.110578459571748,25,16.593886462882097,15,0.5605624800255673,15,8.958743119932766,10,13.68208092485549,15,80,Excellent
7,GODREJCP,Godrej Consumer Products Ltd,2021,18.23286365081047,20,15.604315894460061,15,0.1974785464561924,20,5.53671105641147,10,17.55072463768116,15,80,Excellent
7,GODREJCP,Godrej Consumer Products Ltd,2022,15.429214260989962,20,14.524275008145976,15,0.1474558670820353,20,5.78258385485102,10,20.385245901639344,15,80,Excellent
7,HAVELLS,Havells India Ltd,2021,20.166119374154917,25,9.983742947308023,10,0.10063743480780375,20,6.607388064296771,10,19.733333333333334,15,80,Excellent
7,HAVELLS,Havells India Ltd,2024,16.307415960995638,20,6.837009144701453,10,0.042596869386707724,20,13.037907939063121,15,25.357142857142858,15,80,Excellent
7,HCLTECH,HCL Technologies Ltd,2014,33.39130434782609,25,20.3086112493778,20,0.05207161125319693,20,,0,76.42105263157895,15,80,Excellent
7,HCLTECH,HCL Technologies Ltd,2015,30.30878467635403,25,20.004904498515028,20,0.026750330250990752,20,,0,105.62637362637362,15,80,Excellent
7,HDFCLIFE,HDFC Life Insurance Company Ltd,2021,15.752314814814813,20,1.9027513700928307,5,0.06944444444444445,20,31.571847111711104,20,157.9685393258427,15,80,Excellent
7,HEROMOTOCO,Hero MotoCorp Ltd,2020,25.39913924753575,25,12.50769125589663,15,0.031445231153685964,20,1.2163267615447948,5,17.571827057182706,15,80,Excellent
7,HINDUNILVR,Hindustan Unilever Ltd,2020,82.09989063069631,25,16.982128044642185,15,0.0,20,4.468544770055072,5,70.62971698113208,15,80,Excellent
7,HINDUNILVR,Hindustan Unilever Ltd,2021,16.778537567646936,20,17.00901590541805,15,0.0,20,7.879245537212842,10,208.39411764705883,15,80,Excellent
7,HINDUNILVR,Hindustan Unilever Ltd,2022,18.12437577709382,20,16.954581855622926,15,0.02125924869040582,20,9.600953176013682,10,180.88584474885846,15,80,Excellent
7,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2018,24.627319744447824,25,4.169241862381541,5,0.0,20,14.16249374118479,15,280.81060606060606,15,80,Excellent
7,INDIGO,Interglobe Aviation Ltd,2019,120.93023255813952,25,0.547426044846826,5,0.6821705426356589,15,20.715297032769932,20,21.620377358490565,15,80,Excellent
7,INFY,Infosys Ltd,2013,24.81707638048113,25,23.366871530531323,20,0.0,20,,0,2780.6,15,80,Excellent
7,INFY,Infosys Ltd,2014,23.92993487536492,25,21.255460475136136,20,0.0,20,,0,1783.7777777777778,15,80,Excellent
7,INFY,Infosys Ltd,2015,24.385052034058656,25,23.20373600405109,20,0.0,20,,0,1526.0833333333333,15,80,Excellent
7,INFY,Infosys Ltd,2018,24.689247262141308,25,22.729077451008195,20,0.0,20,11.81289987999634,15,,0,80,Excellent
7,ITC,ITC Ltd,2013,33.26712151308403,25,24.36586754380416,20,0.0044045254339753,20,,0,111.78703703703704,15,80,Excellent
7,ITC,ITC Ltd,2014,33.04695818188493,25,25.49425026907608,20,0.00888497264750156,20,,0,484.3448275862069,15,80,Excellent
7,ITC,ITC Ltd,2015,30.813587093521555,25,25.192570265605273,20,0.008476178472397277,20,,0,170.12087912087912,15,80,Excellent
7,ITC,ITC Ltd,2016,22.261012183692596,25,24.242192284139623,20,0.0019681349578256793,20,,0,205.30769230769232,15,80,Excellent
7,ITC,ITC Ltd,2017,22.57341693060134,25,24.497287691732136,20,0.0009911016310085537,20,,0,351.61224489795916,15,80,Excellent
7,LTIM,LTIMindtree Ltd,2014,61.86335403726708,25,20.243902439024392,20,0.06832298136645963,20,,0,44.0,15,80,Excellent
7,MARUTI,Maruti Suzuki India Ltd,2018,18.517822317253696,20,9.874826147426981,10,0.002843111915223572,20,12.492038326904996,15,41.2514450867052,15,80,Excellent
7,MARUTI,Maruti Suzuki India Ltd,2019,16.24692092075087,20,8.889482734581959,10,0.00339760468869447,20,14.081283722609971,15,180.52631578947367,15,80,Excellent
7,MARUTI,Maruti Suzuki India Ltd,2024,15.133631039202927,20,9.50809964894472,10,0.0017727711330027152,20,10.510215112642584,15,117.90721649484536,15,80,Excellent
7,NAUKRI,Info Edge (India) Ltd,2024,1.423853737915191,5,23.462145110410095,20,0.006126160620273763,20,17.115610089960743,20,28.97142857142857,15,80,Excellent
7,NESTLEIND,Nestle India Ltd,2018,43.75170160631636,25,14.231314204746722,15,0.00952899537163082,20,4.40861889926385,5,25.6875,15,80,Excellent
7,NESTLEIND,Nestle India Ltd,2019,102.60688216892598,25,15.910744603444094,15,0.09854014598540146,20,4.649122770208569,5,24.5968992248062,15,80,Excellent
7,SBILIFE,SBI Life Insurance Company Ltd,2018,17.61642156862745,20,3.3756017377010687,5,0.0,20,18.034002454357513,20,248.0,15,80,Excellent
7,SBILIFE,SBI Life Insurance Company Ltd,2019,17.51583949313622,20,2.9750695004932295,5,0.0,20,20.914022283789848,20,217.5,15,80,Excellent
7,SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2013,23.142094729819878,25,31.165214266463032,20,0.01734489659773182,20,,0,109.16279069767442,15,80,Excellent
7,SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2014,20.939271255060728,25,24.12313432835821,20,0.13824561403508773,20,,0,114.43181818181819,15,80,Excellent
7,SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2017,21.413755458515286,25,24.846412059028438,20,0.2683406113537118,20,,0,26.78,15,80,Excellent
7,TCS,Tata Consultancy Services Ltd,2013,36.51740777253152,25,22.346758957913288,20,0.008613085663882115,20,,0,400.375,15,80,Excellent
7,TCS,Tata Consultancy Services Ltd,2014,39.29667649151337,25,23.630651884267014,20,0.006037198902327472,20,,0,686.9230769230769,15,80,Excellent
7,TCS,Tata Consultancy Services Ltd,2015,39.616865804285574,25,21.194320006761895,20,0.007070208353905401,20,,0,271.1730769230769,15,80,Excellent
7,TCS,Tata Consultancy Services Ltd,2016,34.2441467807294,25,22.401192864900686,20,0.0034472084646555608,20,,0,1023.060606060606,15,80,Excellent
7,TCS,Tata Consultancy Services Ltd,2017,30.571600900085834,25,22.342878456504415,20,0.003352123785000116,20,,0,1141.625,15,80,Excellent
7,TECHM,Tech Mahindra Ltd,2021,17.506535290569072,20,11.499141460837405,15,0.11667001809772773,20,7.397740303281619,10,43.58620689655172,15,80,Excellent
7,TECHM,Tech Mahindra Ltd,2023,17.3936398796734,20,9.11428035278664,10,0.09812347801174617,20,11.607961702305758,15,26.773006134969325,15,80,Excellent
7,TITAN,Titan Company Ltd,2018,21.650294695481335,25,6.836228287841191,10,0.33222003929273086,20,9.75167577733258,10,32.339622641509436,15,80,Excellent
7,TITAN,Titan Company Ltd,2020,22.38716449242765,25,7.091962758882767,10,0.5341130604288499,15,12.060987161710424,15,15.759036144578314,15,80,Excellent
7,TORNTPHARM,Torrent Pharmaceuticals Ltd,2020,21.24792703150912,25,12.910945962967629,15,1.199004975124378,10,11.358782714354444,15,5.0798226164079825,15,80,Excellent
7,VEDL,VEDL,2021,24.136934390956675,25,17.07774281137456,15,0.9259931275891968,15,6.494311982679424,10,5.769865642994242,15,80,Excellent
7,WIPRO,WIPRO,2018,16.69831201619129,20,14.687907207223741,15,0.29004527719239676,20,7.798970660561544,10,22.19039451114923,15,80,Excellent
7,WIPRO,WIPRO,2019,15.98284387572444,20,15.27982514105627,15,0.176293355546497,20,6.329165183804464,10,19.27777777777778,15,80,Excellent
7,WIPRO,WIPRO,2020,17.663858862658614,20,15.983512708953516,15,0.17577094103611582,20,5.422491572990795,10,20.559345156889496,15,80,Excellent
7,WIPRO,WIPRO,2022,18.719324801614604,20,15.436503933830947,15,0.2689937770438665,20,7.421349294259794,10,35.24624060150376,15,80,Excellent
7,ZYDUSLIFE,ZYDUSLIFE,2016,34.462186348482184,25,20.83377532619073,20,0.4284962274083173,20,,0,46.113207547169814,15,80,Excellent
7,ZYDUSLIFE,ZYDUSLIFE,2019,18.284228769497403,20,14.42351511468935,15,0.7605430387059503,15,12.75484769930275,15,16.36082474226804,15,80,Excellent
7,ZYDUSLIFE,ZYDUSLIFE,2021,16.81804187192118,20,15.169397389613994,15,0.35467980295566504,20,8.84836780453444,10,19.87421383647799,15,80,Excellent
8,ADANIPORTS,Adani Ports & Special Economic Zone Ltd,2021,16.586183108307875,20,40.23107569721115,20,1.1778522387569397,10,12.038437201046982,15,4.725055432372505,12,77,Good
8,DIVISLAB,Divis Laboratories Ltd,2024,11.66435809579354,12,20.395156150414277,20,0.000583217904789677,20,9.664930361854074,10,636.25,15,77,Good
8,DMART,Avenue Supermarts Ltd,2020,11.74187725631769,12,5.231202251708886,10,0.030054151624548737,20,31.03022055295439,20,31.71014492753623,15,77,Good
8,DMART,Avenue Supermarts Ltd,2023,14.790396815524318,12,5.550887021475257,10,0.039992536385122526,20,23.29934256671533,20,56.223880597014926,15,77,Good
8,ICICIGI,ICICI Lombard General Insurance Company Ltd,2022,13.8257369737844,12,7.93086234868339,10,0.02773849668225824,20,16.337964135790962,20,18.561186650185412,15,77,Good
8,LT,Larsen & Toubro Ltd,2023,75.52434908389586,25,6.834805089968965,10,0.09287608486017358,20,8.904399787286167,10,3.1823186871360507,12,77,Good
8,POWERGRID,Power Grid Corporation of India Ltd,2018,15.073678021533826,20,27.388662616011217,20,2.416179767023114,5,18.021947290818474,20,4.099672310212998,12,77,Good
8,POWERGRID,Power Grid Corporation of India Ltd,2019,16.981164006837144,20,28.62032573661542,20,2.477212340706392,5,17.648366565269136,20,3.253405058944718,12,77,Good
8,POWERGRID,Power Grid Corporation of India Ltd,2020,17.0937925064919,20,29.300021195421788,20,2.2917954742178805,5,16.56379190364099,20,3.75496897675886,12,77,Good
8,SHREECEM,Shree Cement Ltd,2019,10.495295212490953,12,8.084428514536041,10,0.2898355909419915,20,17.04694867780463,20,11.556451612903226,15,77,Good
8,SHREECEM,Shree Cement Ltd,2023,12.711955355226442,12,13.270221823885278,15,0.14622236531444516,20,12.66789173934042,15,13.0,15,77,Good
8,SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2024,13.90436229472618,12,19.815658700538176,15,0.03721334008536497,20,10.78116321985565,15,58.331932773109244,15,77,Good
8,ULTRACEMCO,ULTRACEMCO,2021,12.364459535936616,12,12.212136117694406,15,0.49165817770232034,20,12.200309196155557,15,8.20121130551817,15,77,Good
8,WIPRO,WIPRO,2023,14.634083535046608,12,12.560781540093712,15,0.2248931348818046,20,10.677570810288572,15,18.96230158730159,15,77,Good
9,ABB,Abbott India Ltd,2018,23.685764914353218,25,12.15888417222559,15,0.0,20,,0,160.5,15,75,Good
9,ASIANPAINT,Asian Paints Indian Multi-National Paint and Coating Manufacturing Company,2013,34.2789598108747,25,11.043412033511043,15,0.0741725768321513,20,,0,44.07142857142857,15,75,Good
9,ASIANPAINT,Asian Paints Indian Multi-National Paint and Coating Manufacturing Company,2014,31.27011636543699,25,10.335515548281506,15,0.06164892300074276,20,,0,44.333333333333336,15,75,Good
9,ASIANPAINT,Asian Paints Indian Multi-National Paint and Coating Manufacturing Company,2015,30.09278785322649,25,10.481087036356959,15,0.08814846056516237,20,,0,56.785714285714285,15,75,Good
9,ASIANPAINT,Asian Paints Indian Multi-National Paint and Coating Manufacturing Company,2016,27.632183908045977,25,12.634013033424427,15,0.04950191570881226,20,,0,59.95918367346939,15,75,Good
9,ASIANPAINT,Asian Paints Indian Multi-National Paint and Coating Manufacturing Company,2017,26.512361914781696,25,13.384676669764971,15,0.07364544976328248,20,,0,90.05405405405405,15,75,Good
9,ATGL,Adani Total Gas Ltd,2019,20.780399274047188,25,13.321698662012798,15,0.35753176043557167,20,,0,5.711111111111111,15,75,Good
9,ATGL,Adani Total Gas Ltd,2022,21.06788079470199,25,16.754443712969056,15,0.4283940397350993,20,,0,15.452830188679245,15,75,Good
9,BAJAJ-AUTO,Bajaj Auto Ltd,2013,38.84686918784873,25,15.645443196004994,15,0.014383137011779294,20,,0,4446.0,15,75,Good
9,BAJAJ-AUTO,Bajaj Auto Ltd,2014,33.24481164551982,25,16.785022595222724,15,0.0058030884233303826,20,,0,4837.0,15,75,Good
9,BAJAJ-AUTO,Bajaj Auto Ltd,2015,27.273546642631818,25,14.012502894188469,15,0.010094637223974764,20,,0,726.0,15,75,Good
9,BAJAJ-AUTO,Bajaj Auto Ltd,2016,28.96576319543509,25,17.989722689820148,15,0.008416547788873038,20,,0,5987.0,15,75,Good
9,BAJAJ-AUTO,Bajaj Auto Ltd,2017,22.843862007168457,25,18.7497127097219,15,0.006720430107526882,20,,0,5897.0,15,75,Good
9,BAJAJ-AUTO,Bajaj Auto Ltd,2021,17.808821911780882,20,17.508381096571863,15,0.0044366223004436624,20,4.208397713725631,5,929.7142857142857,15,75,Good
9,BAJFINANCE,Bajaj Finance Ltd,2020,16.283098243009157,20,19.959050580116784,15,4.015280871071517,5,37.36788880500222,20,1020.8888888888889,15,75,Good
9,BHEL,Bharat Heavy Electricals Limited,2013,21.90906412648532,25,13.686276915526655,15,0.08831712985695113,20,,0,82.9296875,15,75,Good
9,BOSCHLTD,Bosch Ltd,2017,19.786339356745085,20,16.684235745088642,15,0.0,20,3.8018139072513613,5,106.48148148148148,15,75,Good
9,BPCL,Bharat Petroleum Corporation Ltd,2024,34.832961560408776,25,5.994201967046283,10,0.763604295274161,15,8.483226324685255,10,11.355507351168956,15,75,Good
9,CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,2019,19.281572164948454,20,16.840180078784467,15,8.145457474226804,5,16.735030332037514,20,1659.0,15,75,Good
9,CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,2021,15.84375,20,15.871856412396953,15,6.638541666666667,5,17.858630778154506,20,52.410714285714285,15,75,Good
9,CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,2024,15.973097940311053,20,17.846892448990243,15,7.376722245574705,5,21.939164804975263,20,21.211764705882352,15,75,Good
9,COALINDIA,Coal India Ltd,2015,34.01729735087849,25,18.519967620075555,15,0.010110772433276337,20,,0,8.645357686453577,15,75,Good
9,COALINDIA,Coal India Ltd,2016,40.95828668216921,25,18.323679377351947,15,0.034421382022794475,20,,0,9.963125105236571,15,75,Good
9,COALINDIA,Coal India Ltd,2017,37.84974304592544,25,11.872473261347935,15,0.12293009217717596,20,,0,12.364936042136945,15,75,Good
9,COALINDIA,Coal India Ltd,2018,34.87957181088314,25,8.25629956360565,10,0.07622162751511548,20,4.530928548191615,5,15.269748743718592,15,75,Good
9,DABUR,Dabur India Ltd,2014,34.48795180722892,25,12.978180787758573,15,0.26656626506024095,20,,0,23.85185185185185,15,75,Good
9,DABUR,Dabur India Ltd,2015,31.84257602862254,25,13.701090442591404,15,0.21884317233154443,20,,0,36.85,15,75,Good
9,DABUR,Dabur India Ltd,2016,30.064732678014867,25,16.118251928020566,15,0.19299928074802206,20,,0,36.145833333333336,15,75,Good
9,DABUR,Dabur India Ltd,2017,26.408087476789767,25,16.811137378513266,15,0.20115535382710956,20,,0,33.48148148148148,15,75,Good
9,DIVISLAB,Divis Laboratories Ltd,2017,19.787194325182007,20,26.08267716535433,20,0.006720179204778794,20,,0,507.3333333333333,15,75,Good
9,DRREDDY,Dr Reddys Laboratories Ltd,2015,23.708515173043743,25,15.549490780802769,15,0.4378361920227342,20,,0,34.888888888888886,15,75,Good
9,GAIL,GAIL (India) Ltd,2020,19.31273849151579,20,13.120880333158663,15,0.14029390273605585,20,3.6707625976484692,5,41.48220064724919,15,75,Good
9,GODREJCP,Godrej Consumer Products Ltd,2020,18.95416561154723,20,15.104429421854505,15,0.45264623955431754,20,3.6790216415082178,5,9.587719298245615,15,75,Good
9,HAL,Hindustan Aeronautics Ltd,2016,1664.9999999999998,25,11.92266380236305,15,0.15,20,,0,679.3333333333334,15,75,Good
9,HAL,Hindustan Aeronautics Ltd,2017,1966.9172932330828,25,14.573816155988858,15,0.015037593984962405,20,,0,267.5,15,75,Good
9,HAVELLS,Havells India Ltd,2016,42.94681202510737,25,17.118777982617857,15,0.04426825239511067,20,,0,19.175824175824175,15,75,Good
9,HCLTECH,HCL Technologies Ltd,2013,30.689759951382555,25,15.792971345920801,15,0.07930720145852324,20,,0,56.716981132075475,15,75,Good
9,HCLTECH,HCL Technologies Ltd,2016,20.451973275893543,25,17.992034943473794,15,0.03979409295023913,20,,0,101.6891891891892,15,75,Good
9,HCLTECH,HCL Technologies Ltd,2017,26.119153843819237,25,18.091994618230743,15,0.01766366202312665,20,,0,128.75280898876406,15,75,Good
9,HEROMOTOCO,Hero MotoCorp Ltd,2016,35.22752999773602,25,10.935797870471237,15,0.026262168892913742,20,,0,57.12351543942993,15,75,Good
9,HEROMOTOCO,Hero MotoCorp Ltd,2017,34.373788290034895,25,12.394267738552953,15,0.025300504071345483,20,,0,28.965060240963854,15,75,Good
9,HEROMOTOCO,Hero MotoCorp Ltd,2018,31.089208152355496,25,11.467126748413333,15,0.019044437019712663,20,,0,48.12056737588652,15,75,Good
9,HINDALCO,Hindalco Industries Ltd,2022,17.559565678914453,20,7.038895923797416,10,0.8247240731030425,15,14.254555528747236,15,133.06225059856345,15,75,Good
9,HINDUNILVR,Hindustan Unilever Ltd,2013,133.99650959860384,25,14.216412383350615,15,0.008726003490401396,20,,0,20.302760463045413,15,75,Good
9,HINDUNILVR,Hindustan Unilever Ltd,2014,111.84619734238055,25,13.532188547581583,15,0.013005371783997738,20,,0,30.9229797979798,15,75,Good
9,HINDUNILVR,Hindustan Unilever Ltd,2015,108.66650111745717,25,13.68697610409108,15,0.010677924012912838,20,,0,21.312750601443465,15,75,Good
9,HINDUNILVR,Hindustan Unilever Ltd,2016,63.15228966986155,25,12.896911700739452,15,0.026928343222272933,20,,0,54.10288065843621,15,75,Good
9,HINDUNILVR,Hindustan Unilever Ltd,2017,66.57769869513642,25,13.539593510644716,15,0.041073546856465006,20,,0,44.31188118811881,15,75,Good
9,ICICIGI,ICICI Lombard General Insurance Company Ltd,2014,21.72096908939014,25,11.948529411764707,15,0.0,20,,0,5.597307221542228,15,75,Good
9,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,2019,16.57691747926066,20,2.747027470274703,5,0.0,20,13.629456216771342,15,50.33579335793358,15,75,Good
9,INDIGO,Interglobe Aviation Ltd,2016,1534.775888717156,25,12.304832713754648,15,0.061823802163833076,20,,0,25.23495145631068,15,75,Good
9,INFY,Infosys Ltd,2019,23.726673646609594,25,18.639250075597218,15,0.0,20,10.522347793403108,15,,0,75,Good
9,IOC,Indian Oil Corporation,2024,23.79773496686259,25,5.559462717942377,10,0.9009461530827167,15,8.008755667240486,10,10.282324578099226,15,75,Good
9,IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2017,29.09783989834816,25,15.06578947368421,15,0.0,20,,0,127.0,15,75,Good
9,IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2018,23.141361256544503,25,15.075034106412005,15,0.0,20,,0,124.33333333333333,15,75,Good
9,IRCTC,Indian Railway Catering & Tourism Corporation Ltd,2019,28.851540616246496,25,16.524064171122994,15,0.0,20,,0,254.5,15,75,Good
9,LICI,Life Insurance Corporation of India,2024,41.906244558927455,25,4.836600998148862,5,0.00010242018906766902,20,8.15986061977938,10,371.9375,15,75,Good
9,LTIM,LTIMindtree Ltd,2013,41.97162061239731,25,14.593612048818489,15,0.17475728155339806,20,,0,42.476190476190474,15,75,Good
9,LTIM,LTIMindtree Ltd,2015,37.95656465942744,25,15.447971072719968,15,0.10760118460019744,20,,0,110.4,15,75,Good
9,LTIM,LTIMindtree Ltd,2016,39.34117647058824,25,14.300376325692781,15,0.02588235294117647,20,,0,202.5,15,75,Good
9,LTIM,LTIMindtree Ltd,2017,30.884223918575067,25,14.936163667128133,15,0.0,20,,0,472.3333333333333,15,75,Good
9,MARUTI,Maruti Suzuki India Ltd,2017,20.258934592043158,25,11.031798487185137,15,0.013054619015509103,20,,0,144.04494382022472,15,75,Good
9,MOTHERSON,Samvardhana Motherson International Ltd,2018,22.865236746256574,25,4.013995701827612,5,1.0495750708215297,10,17.35161467491404,20,12.781021897810218,15,75,Good
9,NESTLEIND,Nestle India Ltd,2014,41.76947479732112,25,12.02435312024353,15,0.007049700387733521,20,,0,151.85714285714286,15,75,Good
9,NESTLEIND,Nestle India Ltd,2016,30.499695307739184,25,10.95066185318893,15,0.010054844606946984,20,,0,21.86813186813187,15,75,Good
9,NESTLEIND,Nestle India Ltd,2017,35.8187134502924,25,12.237762237762238,15,0.01023391812865497,20,,0,24.717391304347824,15,75,Good
9,PIDILITIND,Pidilite Industries Ltd,2013,25.681405208964264,25,11.52800435019032,15,0.06723198061780739,20,,0,41.5625,15,75,Good
9,PIDILITIND,Pidilite Industries Ltd,2014,23.05327868852459,25,10.506654214335747,15,0.0235655737704918,20,,0,44.375,15,75,Good
9,PIDILITIND,Pidilite Industries Ltd,2015,22.643171806167402,25,10.611065235342693,15,0.02555066079295154,20,,0,50.6875,15,75,Good
9,PIDILITIND,Pidilite Industries Ltd,2016,30.591357088703564,25,15.05316172355904,15,0.030326004548900682,20,,0,96.46153846153847,15,75,Good
9,PIDILITIND,Pidilite Industries Ltd,2017,24.863151829443964,25,15.364073348762686,15,0.028233938346297897,20,,0,98.35714285714286,15,75,Good
9,SHREECEM,Shree Cement Ltd,2013,26.11862643080125,25,18.530823181985973,15,0.3350676378772112,20,,0,9.05699481865285,15,75,Good
9,SHREECEM,Shree Cement Ltd,2016,16.695880806310253,20,20.729053318824807,20,0.1286882851300029,20,,0,27.36842105263158,15,75,Good
9,SIEMENS,Siemens Ltd,2015,22.94313074066836,25,11.114266780270757,15,0.004885675200312683,20,,0,64.7,15,75,Good
9,SUNPHARMA,Sun Pharmaceuticals Industries Ltd,2015,21.358920352601608,25,19.99123831775701,15,0.35088540447772837,20,,0,14.122625215889464,15,75,Good
9,TECHM,Tech Mahindra Ltd,2013,24.087725764835973,25,19.01644114651535,15,0.25433099889421307,20,,0,12.436893203883495,15,75,Good
9,TECHM,Tech Mahindra Ltd,2014,33.34785449793073,25,16.28550154238911,15,0.03953387061642344,20,,0,55.2,15,75,Good
9,TECHM,Tech Mahindra Ltd,2015,21.70966688438929,25,11.754564342867248,15,0.057152188112344876,20,,0,62.30434782608695,15,75,Good
9,TECHM,Tech Mahindra Ltd,2016,20.745665136042764,25,11.425228353589493,15,0.07477211979987664,20,,0,48.58762886597938,15,75,Good
9,TITAN,Titan Company Ltd,2024,35.90797041906327,25,6.843630099444054,10,2.2235004108463436,5,20.897163953120245,20,9.411954765751211,15,75,Good
9,TORNTPHARM,Torrent Pharmaceuticals Ltd,2013,30.590717299578056,25,13.581017795816422,15,0.4873417721518987,20,,0,20.529411764705884,15,75,Good
9,TORNTPHARM,Torrent Pharmaceuticals Ltd,2016,49.59931310818546,25,25.915956333183786,20,0.6731539782484258,15,,0,15.027173913043478,15,75,Good
9,TORNTPHARM,Torrent Pharmaceuticals Ltd,2021,21.44570058239123,25,15.640224859462837,15,0.8348749571771155,15,3.663532160847671,5,7.186968838526912,15,75,Good
9,UNITDSPR,UNITDSPR,2023,18.76979496582764,20,10.610629476064833,15,0.030505084180696782,20,4.315946864267861,5,16.01923076923077,15,75,Good
9,UNITDSPR,UNITDSPR,2024,18.448637316561843,20,12.437063863616288,15,0.06787211740041929,20,3.919795554934913,5,29.05263157894737,15,75,Good
9,WIPRO,WIPRO,2013,23.272097575666315,25,16.516163505209725,15,0.240212317422075,20,,0,31.47750865051903,15,75,Good
9,WIPRO,WIPRO,2014,24.871611316878834,25,18.40226602800295,15,0.16057144635687384,20,,0,30.174934725848566,15,75,Good
9,WIPRO,WIPRO,2015,23.492936482260326,25,18.559775084662732,15,0.2127412919227866,20,,0,36.425714285714285,15,75,Good
